timestamp,solving_id,question_id,user_answer,elapsed_time
1574169274000,3376,q3838,c,12000
1574169300000,3377,q9397,c,18000
1574169339000,3378,q5953,b,22000
1574169402000,3379,q5033,a,24000
1574169438000,3380,q10204,b,14000
1574169497000,3381,q17591,d,20000
1574169548000,3382,q17112,a,24000
1574169594000,3383,q3644,a,9000
1574169619000,3384,q6314,a,16000
1574169674000,3385,q8377,a,9000
1574169728000,3386,q6365,c,16000
1574169746000,3387,q8383,a,8000
1574169771000,3388,q5953,a,5000
1574169788000,3389,q5557,a,9000
1574169805000,3390,q6487,c,9000
1574169844000,3391,q6235,b,24000
1574169880000,3392,q6500,d,23000
1574169904000,3393,q3686,c,16000
1574169938000,3394,q8689,b,26000
1574169958000,3395,q9611,a,7000
1574169981000,3396,q9397,b,8000
1574170013000,3397,q6202,b,23000
1574170052000,3398,q6544,a,25000
1574170088000,3399,q6100,d,10000
1574170175000,3400,q4059,b,72000
1574213238406,3401,q17903,a,19000
1574213348784,3402,q17862,c,18000
1574213380168,3403,q17799,c,17000
1574213408152,3404,q17796,a,19000
1574213443971,3405,q18073,c,20000
1574213484131,3406,q18022,c,17000
1574213520687,3407,q18024,b,28000
1574213565040,3408,q18136,a,18000
1574213622160,3409,q17873,c,17000
1574213648456,3410,q17774,a,17000
1574217217889,3411,q6075,a,10000
1574217329067,3412,q9828,a,14000
1574217363011,3413,q8383,a,21000
1574218129509,3414,q8986,b,28000
1574218208561,3415,q9725,a,12000
1574218248959,3416,q6349,a,30000
1574218385368,3417,q4040,c,18000
1574218405336,3418,q4797,c,10000
1574218461691,3419,q8935,b,34000
1574218531566,3420,q4442,d,50000
1574218604096,3421,q4171,a,10000
1574218624298,3422,q3962,d,10000
1574218639481,3423,q3933,b,6000
1574218652049,3424,q6349,d,4000
1574218675858,3425,q5968,b,14000
1574245984000,3426,q17786,b,22000
1574246017000,3427,q17991,c,16000
1574246045000,3428,q18033,c,17000
1574246072000,3429,q17960,a,18000
1574246101000,3430,q17968,a,20000
1574246131000,3431,q18042,c,19000
1574246161000,3432,q17804,b,17000
1574246189000,3433,q17759,b,18000
1574246218000,3434,q17819,a,20000
1574246252000,3435,q17887,b,19000
1574246291000,3436,q17101,b,15000
1574246370000,3437,q9184,d,24000
1574246868000,3438,q5500,a,13000
1574247198000,3439,q9561,c,46000
1574247254000,3440,q9339,c,38000
1574247279000,3441,q8815,a,11000
1574247318000,3442,q17202,a,29000
1574247350000,3443,q10063,d,20000
1574247386000,3444,q9064,d,19000
1574247432000,3445,q8905,c,22000
1574247455000,3446,q10296,b,8000
1574247475000,3447,q6179,a,11000
1574247502000,3448,q9031,b,14000
1574247524000,3449,q17101,a,8000
1574247554000,3450,q8549,c,20000
1574288904154,3451,q17915,c,17000
1574288931785,3452,q18039,b,18000
1574288965142,3453,q18031,b,16000
1574289015961,3454,q18013,b,21000
1574289050284,3455,q17954,c,18000
1574289077426,3456,q18113,b,18000
1574289111501,3457,q18091,c,19000
1574289147632,3458,q17841,b,18000
1574289182972,3459,q17880,c,17000
1574289214827,3460,q17794,c,18000
1574289264221,3461,q6235,b,14000
1574289293690,3462,q8372,d,14000
1574289316437,3463,q5510,c,13000
1574289350057,3464,q9481,d,19000
1574289406933,3465,q5577,a,13000
1574289448525,3466,q4919,a,31000
1574289534664,3467,q5899,c,16000
1574289561223,3468,q3707,c,16000
1574289597328,3469,q9353,a,19000
1574289638651,3470,q4265,a,25000
1574289682692,3471,q8929,d,17000
1574289696680,3472,q3707,b,5000
1574289724484,3473,q17127,d,19000
1574289753510,3474,q8935,a,10000
1574289778517,3475,q6256,b,17000
1574342526000,3476,q17975,b,19000
1574342568000,3477,q17973,c,20000
1574342591000,3478,q17956,c,19000
1574342621000,3479,q17776,b,17000
1574342651000,3480,q18096,b,17000
1574342675000,3481,q18122,c,17000
1574342715000,3482,q18035,b,15000
1574342735000,3483,q18017,a,15000
1574342763000,3484,q17959,a,16000
1574342785000,3485,q18006,c,17000
1574342820000,3486,q17351,b,19000
1574342846000,3487,q8491,a,17000
1574342959000,3488,q8789,c,14000
1574343022000,3489,q5003,b,19000
1574343056000,3490,q9711,d,20000
1574343180000,3491,q8195,b,16000
1574343255000,3492,q3805,b,18000
1574343271000,3493,q9824,c,7000
1574343297000,3494,q6540,c,20000
1574343319000,3495,q5490,a,16000
1574343341000,3496,q9711,c,0
1574343359000,3497,q9503,b,13000
1574343471000,3498,q9879,c,28000
1574343532000,3499,q10322,d,13000
1574343562000,3500,q9672,a,19000
1574381928674,3501,q18064,a,19000
1574381965608,3502,q18103,b,22000
1574382003403,3503,q17985,b,17000
1574382031765,3504,q17813,a,19000
1574382061846,3505,q17780,a,18000
1574382094268,3506,q17912,c,17000
1574382127734,3507,q17996,b,16000
1574382153217,3508,q18135,c,18000
1574382180303,3509,q17984,a,17000
1574382213580,3510,q17933,c,25000
1574382267623,3511,q6100,a,30000
1574382424737,3512,q9611,b,16000
1574382536168,3513,q6549,d,30000
1574382584125,3514,q5352,d,30000
1574382603244,3515,q9827,c,7000
1574382624085,3516,q3838,c,12000
1574382649723,3517,q9397,c,18000
1574382689107,3518,q5953,b,22000
1574382751726,3519,q5033,a,24000
1574382787517,3520,q10204,b,14000
1574382846737,3521,q17591,d,20000
1574382897725,3522,q17112,a,24000
1574382943915,3523,q3644,a,9000
1574382968680,3524,q6314,a,16000
1574383024403,3525,q8377,a,9000
1574383077893,3526,q6365,c,16000
1574383096065,3527,q8383,a,8000
1574383121188,3528,q5953,a,5000
1574383138385,3529,q5557,a,9000
1574383155359,3530,q6487,c,9000
1574383194436,3531,q6235,b,24000
1574383230415,3532,q6500,d,23000
1574383254409,3533,q3686,c,16000
1574383288177,3534,q8689,b,26000
1574383307481,3535,q9611,a,7000
1574383330475,3536,q9397,b,8000
1574383362744,3537,q6202,b,23000
1574383402253,3538,q6544,a,25000
1574383437995,3539,q6100,d,10000
1574383524897,3540,q4059,b,72000
1574419096000,3541,q17970,a,20000
1574419135000,3542,q17773,a,19000
1574419167000,3543,q17884,c,21000
1574419436000,3544,q18115,b,20000
1574419473000,3545,q17930,a,20000
1574419527000,3546,q17905,b,22000
1574419561000,3547,q17837,b,17000
1574419611000,3548,q17859,c,19000
1574419642000,3549,q18139,b,17000
1574419675000,3550,q18067,b,22000
1574419763000,3551,q8927,d,23000
1574419811000,3552,q4395,c,10000
1574419837000,3553,q9951,c,16000
1574419883000,3554,q6068,c,36000
1574419938000,3555,q4771,a,36000
1574420048000,3556,q8764,c,16000
1574420096000,3557,q6044,b,8000
1574420139000,3558,q9178,b,18000
1574420192000,3559,q8770,d,29000
1574420243000,3560,q5858,d,16000
1574420439000,3561,q8789,d,7000
1574420456000,3562,q17352,b,9000
1574420489000,3563,q9481,d,17000
1574420534000,3564,q4151,a,17000
1574420579000,3565,q9178,d,7000
1574420612000,3566,q4771,d,19000
1574421913000,3567,q6549,a,43000
1574421951000,3568,q9611,a,16000
1574421972000,3569,q6235,d,8000
1574422000000,3570,q3686,c,11000
1574459334374,3571,q17786,b,22000
1574459367408,3572,q17991,c,16000
1574459395090,3573,q18033,c,17000
1574459422135,3574,q17960,a,18000
1574459451131,3575,q17968,a,20000
1574459480684,3576,q18042,c,19000
1574459511355,3577,q17804,b,17000
1574459538696,3578,q17759,b,18000
1574459567812,3579,q17819,a,20000
1574459601927,3580,q17887,b,19000
1574459640823,3581,q17101,b,15000
1574459720421,3582,q9184,d,24000
1574460217902,3583,q5500,a,13000
1574460547888,3584,q9561,c,46000
1574460604135,3585,q9339,c,38000
1574460628587,3586,q8815,a,11000
1574460667668,3587,q17202,a,29000
1574460700311,3588,q10063,d,20000
1574460735976,3589,q9064,d,19000
1574460781534,3590,q8905,c,22000
1574460805109,3591,q10296,b,8000
1574460824845,3592,q6179,a,11000
1574460852407,3593,q9031,b,14000
1574460874108,3594,q17101,a,8000
1574460903753,3595,q8549,c,20000
1574497364000,3596,q4813,b,13000
1574497409000,3597,q6760,d,35000
1574519996000,3598,q17982,c,15000
1574520024000,3599,q17757,b,20000
1574520054000,3600,q17816,c,18000
1574520093000,3601,q17951,c,21000
1574520121000,3602,q18128,b,18000
1574520148000,3603,q17926,c,18000
1574520181000,3604,q17995,c,24000
1574520213000,3605,q17815,a,19000
1574520255000,3606,q17750,c,23000
1574520288000,3607,q17831,b,20000
1574520330000,3608,q4452,a,11000
1574520350000,3609,q8532,a,10000
1574520388000,3610,q10128,c,19000
1574520441000,3611,q17244,a,25000
1574520676000,3612,q9337,a,16000
1574520700000,3613,q4022,b,11000
1574520784000,3614,q9958,b,31000
1574520840000,3615,q9552,d,30000
1574520868000,3616,q9468,c,6000
1574520907000,3617,q6721,d,18000
1574520922000,3618,q4022,d,4000
1574520951000,3619,q10203,c,21000
1574521007000,3620,q10204,b,15000
1574555875571,3621,q17975,b,19000
1574555917546,3622,q17973,c,20000
1574555941180,3623,q17956,c,19000
1574555970626,3624,q17776,b,17000
1574556000912,3625,q18096,b,17000
1574556024609,3626,q18122,c,17000
1574556065198,3627,q18035,b,15000
1574556084785,3628,q18017,a,15000
1574556112585,3629,q17959,a,16000
1574556134924,3630,q18006,c,17000
1574556170122,3631,q17351,b,19000
1574556195686,3632,q8491,a,17000
1574556309007,3633,q8789,c,14000
1574556372039,3634,q5003,b,19000
1574556405821,3635,q9711,d,20000
1574556529668,3636,q8195,b,16000
1574556605186,3637,q3805,b,18000
1574556620743,3638,q9824,c,7000
1574556647067,3639,q6540,c,20000
1574556669284,3640,q5490,a,16000
1574556690831,3641,q9711,c,0
1574556708633,3642,q9503,b,13000
1574556820913,3643,q9879,c,28000
1574556882134,3644,q10322,d,13000
1574556911812,3645,q9672,a,19000
1574602352000,3646,q17839,c,17000
1574602383000,3647,q18009,c,21000
1574611746000,3648,q5441,d,26000
1574612016000,3649,q8909,a,19000
1574632446391,3650,q17970,a,20000
1574632484507,3651,q17773,a,19000
1574632517046,3652,q17884,c,21000
1574632785574,3653,q18115,b,20000
1574632822457,3654,q17930,a,20000
1574632876444,3655,q17905,b,22000
1574632910807,3656,q17837,b,17000
1574632961335,3657,q17859,c,19000
1574632991678,3658,q18139,b,17000
1574633024566,3659,q18067,b,22000
1574633112853,3660,q8927,d,23000
1574633160587,3661,q4395,c,10000
1574633187065,3662,q9951,c,16000
1574633233409,3663,q6068,c,36000
1574633287590,3664,q4771,a,36000
1574633397524,3665,q8764,c,16000
1574633446406,3666,q6044,b,8000
1574633489292,3667,q9178,b,18000
1574633542085,3668,q8770,d,29000
1574633592648,3669,q5858,d,16000
1574633789180,3670,q8789,d,7000
1574633805609,3671,q17352,b,9000
1574633838813,3672,q9481,d,17000
1574633884325,3673,q4151,a,17000
1574633928705,3674,q9178,d,7000
1574633962185,3675,q4771,d,19000
1574635263394,3676,q6549,a,43000
1574635300808,3677,q9611,a,16000
1574635321497,3678,q6235,d,8000
1574635349569,3679,q3686,c,11000
1574651515000,3680,q18076,b,16000
1574651587000,3681,q17872,c,18000
1574651616000,3682,q18068,a,20000
1574651650000,3683,q17771,c,18000
1574651683000,3684,q18029,b,19000
1574651716000,3685,q17787,a,17000
1574651746000,3686,q17766,a,17000
1574651800000,3687,q17922,a,18000
1574651840000,3688,q9843,a,10000
1574651884000,3689,q9554,c,18000
1574651918000,3690,q5642,d,25000
1574651957000,3691,q4247,b,30000
1574652016000,3692,q9499,d,34000
1574652070000,3693,q9791,a,31000
1574652098000,3694,q9087,d,10000
1574652178000,3695,q3831,d,50000
1574678813000,3696,q17835,b,21000
1574678843000,3697,q17768,b,17000
1574678872000,3698,q17843,a,18000
1574678903000,3699,q18057,a,20000
1574678939000,3700,q17860,c,19000
1574678980000,3701,q18108,b,23000
1574679038000,3702,q18129,b,20000
1574679081000,3703,q18130,c,19000
1574679115000,3704,q17974,a,17000
1574679141000,3705,q18016,a,17000
1574681209000,3706,q8618,b,14000
1574681283000,3707,q6442,b,19000
1574681334000,3708,q6039,b,23000
1574681369000,3709,q8652,c,18000
1574689852000,3710,q4712,d,17000
1574689894000,3711,q8883,d,23000
1574689966000,3712,q4186,a,20000
1574690031000,3713,q9506,d,23000
1574690080000,3714,q3798,d,26000
1574690132000,3715,q8671,c,30000
1574690162000,3716,q9843,b,9000
1574690183000,3717,q6179,a,12000
1574690211000,3718,q17101,a,18000
1574690244000,3719,q8532,c,19000
1574690300000,3720,q9184,b,29000
1574690333000,3721,q9503,b,8000
1574690351000,3722,q9506,c,7000
1574690376000,3723,q9711,c,16000
1574690405000,3724,q10128,d,15000
1574690449000,3725,q9879,b,24000
1574690502000,3726,q8184,a,15000
1574690533000,3727,q10331,c,18000
1574690615000,3728,q9791,a,13000
1574690677000,3729,q3824,b,29000
1574690948000,3730,q5441,b,12000
1574691007000,3731,q5485,a,16000
1574694029000,3732,q4919,b,25000
1574694217000,3733,q5455,a,16000
1574694297000,3734,q3831,c,40000
1574694356000,3735,q5510,a,10000
1574710713613,3736,q4813,b,13000
1574710758850,3737,q6760,d,35000
1574733345598,3738,q17982,c,15000
1574733374408,3739,q17757,b,20000
1574733404071,3740,q17816,c,18000
1574733442963,3741,q17951,c,21000
1574733470740,3742,q18128,b,18000
1574733497688,3743,q17926,c,18000
1574733531346,3744,q17995,c,24000
1574733563330,3745,q17815,a,19000
1574733605389,3746,q17750,c,23000
1574733638212,3747,q17831,b,20000
1574733679805,3748,q4452,a,11000
1574733699464,3749,q8532,a,10000
1574733738382,3750,q10128,c,19000
1574733791355,3751,q17244,a,25000
1574734026198,3752,q9337,a,16000
1574734049981,3753,q4022,b,11000
1574734134306,3754,q9958,b,31000
1574734190395,3755,q9552,d,30000
1574734218375,3756,q9468,c,6000
1574734257170,3757,q6721,d,18000
1574734272348,3758,q4022,d,4000
1574734300933,3759,q10203,c,21000
1574734356944,3760,q10204,b,15000
1574815702238,3761,q17839,c,17000
1565759158044,1,q9632,b,15000
1565759182342,2,q5037,b,20000
1565759230824,3,q5098,a,46000
1565759266344,4,q218,b,33000
1565759308991,5,q5055,d,40000
1565759347334,6,q4324,d,36000
1565759392512,7,q6448,b,43000
1565759417645,8,q4617,a,23000
1565759436378,9,q5453,b,16000
1565759447587,10,q6256,a,8000
1565759485766,11,q9625,d,35000
1566890321237,11,q9625,a,29000
1566890414908,12,q6256,b,28000
1566890526934,13,q5453,d,26000
1566890583777,14,q4617,a,23000
1566890679988,15,q6448,c,20000
1566890788140,16,q4324,d,72000
1566890885905,17,q5055,c,39000
1566891305818,18,q218,b,16000
1566891449235,19,q5098,c,58000
1566891511681,20,q5037,a,28000
1566891670059,21,q9632,c,34000
1566908583415,22,q4545,c,24000
1566908941729,23,q6185,b,18000
1566910964099,24,q3929,d,66000
1566915733169,25,q9137,b,7000
1566915794502,26,q5406,a,30000
1566915890569,27,q4103,c,38000
1566916026567,28,q6423,c,30000
1566918146365,29,q9964,b,30000
1566918250417,30,q4519,b,17000
1566918360344,31,q4860,c,36000
1567147222675,32,q6213,a,62000
1567147810135,33,q5493,d,49000
1567147926074,34,q5246,a,98000
1567148501508,35,q3295,,29000
1567148501640,35,q3294,,29000
1567148501665,35,q3296,,29000
1568705423050,36,q3935,b,136000
1568705759917,37,q6164,d,32000
1568706496321,38,q6358,a,186000
1568706635344,39,q17372,c,36000
1568706710221,40,q5465,a,58000
1568706921061,41,q4250,a,164000
1568707105207,42,q9578,d,97000
1568707185666,43,q9412,c,71000
1568707304131,44,q6160,d,69000
1568707660118,45,q6254,c,76000
1568707811240,46,q5060,c,112000
1568707931774,47,q10005,a,88000
1568708099723,48,q4883,a,127000
1568708212135,49,q3691,a,21000
1568708349384,50,q6328,d,104000
1568708477777,51,q9165,d,45000
1568708525295,52,q4166,b,39000
1568709856020,53,q4564,a,25000
1568709914981,54,q6071,c,38000
1568710444661,55,q9081,a,101000
1568710608146,56,q4122,d,128000
1566975270823,1,q6279,c,67000
1566975314930,2,q3740,a,40000
1566977067471,3,q368,b,27000
1566977107256,4,q3914,d,35000
1566977184193,5,q4836,c,72000
1566977213367,6,q6119,c,25000
1566977275420,7,q4795,b,58000
1566977343501,8,q4529,c,63000
1566977364639,9,q5248,d,17000
1566977422155,10,q3944,c,53000
1566977448251,11,q5228,a,22000
1566987594292,12,q4529,d,37000
1566987745702,13,q6279,c,28000
1566987984247,14,q5248,a,37000
1566988148608,15,q3740,b,52000
1566988195650,16,q368,b,26000
1567024523179,17,q1292,c,21000
1567024564301,18,q968,a,18000
1567024584954,19,q952,a,10000
1567024897106,20,q11263,b,19000
1567024952605,21,q1316,b,27000
1567025039307,22,q1193,c,25000
1567025319131,22,q1193,b,15000
1567025504403,23,q952,b,17000
1567025643814,24,q588,c,24000
1567025767040,24,q588,b,2000
1567025826995,25,q295,c,16000
1567025919454,26,q483,c,21000
1567025954545,27,q626,a,17000
1567149612749,28,q10051,b,41000
1567149890498,29,q10649,c,38750
1567149890500,29,q10646,d,38750
1567149890525,29,q10648,b,38750
1567149890547,29,q10647,d,38750
1567150417095,30,q1926,c,27000
1567150417218,30,q1928,d,27000
1567150417221,30,q1927,b,27000
1567150506380,31,q1956,d,24333
1567150506522,31,q1958,a,24333
1567150506523,31,q1957,d,24333
1567150813259,32,q10045,b,50000
1567489843581,33,q4559,b,8000
1567489889310,34,q4160,d,36000
1567490090985,35,q4078,c,56000
1567490272196,36,q17387,c,8000
1567490290732,37,q6007,c,8000
1567640181364,38,q1807,c,24666
1567640181365,38,q1806,c,24666
1567640181369,38,q1808,a,24666
1567640464567,39,q1632,d,25000
1567640464582,39,q1633,c,25000
1567640464597,39,q1634,c,25000
1567640728866,40,q10641,a,36000
1567640728881,40,q10640,a,36000
1567640728882,40,q10638,a,36000
1567640728899,40,q10639,c,36000
1567640822167,41,q1088,b,19000
1568768392027,42,q6338,b,59000
1568769784953,43,q6746,d,14000
1566655650411,1,q5798,c,29000
1566655681144,2,q8153,c,25000
1566655706414,3,q6382,b,21000
1566655733897,4,q5878,c,23000
1566655767102,5,q4103,c,29000
1566655797120,6,q5917,d,26000
1566655827880,7,q8176,b,27000
1566655854415,8,q99,a,22000
1566655924820,9,q4999,a,66000
1566655942721,10,q8695,a,13000
1566655970809,11,q3913,c,24000
1566656159859,12,q887,c,18000
1566656211861,13,q1380,a,18000
1566656253471,14,q1254,b,18000
1566656293517,15,q295,c,16000
1566656329271,16,q584,a,18000
1566656372057,17,q881,b,19000
1566656416222,18,q1345,c,18000
1566656458880,19,q11263,b,18000
1566656499117,20,q1336,b,16000
1566656550738,21,q393,b,23000
1566656614612,22,q5929,d,9000
1566656647629,23,q9606,c,20000
1566656695907,24,q6324,b,18000
1566656737576,25,q8742,c,8000
1566656767098,26,q5687,d,21000
1566656809157,27,q4478,a,31000
1566656862898,28,q5770,b,38000
1566656903520,29,q9126,b,15000
1566656929367,30,q4493,b,15000
1566656955633,31,q5223,a,15000
1566691943027,32,q456,c,18000
1566691972212,33,q11262,a,17000
1566691999069,34,q666,b,18000
1566692062242,35,q902,a,17000
1566692104144,36,q280,b,17000
1566692151180,37,q11261,b,20000
1566692197955,38,q1297,b,16000
1566692356003,39,q588,c,17000
1566692461425,40,q735,b,18000
1566692505884,41,q11249,b,21000
1566692627703,42,q4027,b,30000
1566692686532,43,q10199,b,23000
1566692726403,44,q4468,b,29000
1566692780117,45,q4476,c,15000
1566692811628,46,q6746,b,20000
1566892693327,47,q5688,b,9000
1566892759771,48,q4483,d,28000
1566892819295,49,q5727,d,40000
1566892878661,50,q8705,a,28000
1566892912391,51,q5031,b,21000
1566892956674,52,q5784,d,20000
1566893021912,53,q6513,b,37000
1566893131003,54,q8957,c,40000
1566893196853,55,q4308,c,7000
1566893230896,56,q5496,b,17000
1566893274748,57,q6499,a,7000
1566893293972,58,q10191,c,6000
1566893308627,59,q4486,a,4000
1566893397071,60,q6162,b,18000
1566893432690,61,q5683,a,26000
1566893511120,62,q9505,a,17000
1566893541616,63,q3698,a,21000
1566893676323,64,q6503,a,2000
1566893723829,65,q3665,b,28000
1566893755504,66,q9066,a,22000
1566893807269,67,q3701,c,36000
1566893839504,68,q5061,c,10000
1566893881039,69,q5337,b,31000
1566893909671,70,q10128,c,18000
1566893986823,71,q4883,b,25000
1566894057707,72,q724,c,17000
1566894088152,73,q507,c,16000
1566894132943,74,q1250,a,20000
1566894160851,75,q11259,b,17000
1566894201463,76,q763,c,18000
1566894242551,77,q1316,c,18000
1566894297662,78,q774,a,20000
1566894332996,79,q291,b,12000
1566894376713,80,q1003,c,20000
1566894414983,81,q1115,c,16000
1566897872989,82,q952,a,8000
1566897914102,83,q292,c,16000
1566897950056,84,q739,c,15000
1567061886207,85,q633,c,17000
1567061932830,86,q854,a,18000
1567061973521,87,q439,c,18000
1567062012556,88,q825,b,16000
1567062065929,89,q878,a,24000
1567062276622,89,q878,b,19000
1567062311120,90,q952,b,11000
1567062341418,91,q973,b,18000
1567062382714,92,q905,a,17000
1567062421274,93,q539,b,17000
1567062461637,94,q554,b,18000
1567062664669,94,q554,c,17000
1567062702330,95,q539,a,16000
1567062735848,96,q200,b,16000
1567062777473,97,q878,b,17000
1567062802618,98,q200,c,16000
1567062989912,99,q8514,d,31000
1567063091298,100,q4181,b,5000
1567063115834,101,q6189,d,14000
1567063240805,102,q6185,b,29000
1567063308529,103,q8639,a,14000
1567063347584,104,q6071,b,18000
1567063405181,105,q6332,b,40000
1567063455968,106,q5238,b,32000
1567063481881,107,q8953,a,10000
1567063505176,108,q4724,c,7000
1567063549572,109,q3905,c,34000
1567063604724,110,q4886,d,16000
1567063676895,111,q9068,b,37000
1567063704539,112,q5782,c,12000
1567063747627,113,q4499,a,30000
1567063975931,114,q6189,c,12000
1567149839348,115,q10638,c,61250
1567149839502,115,q10640,d,61250
1567149839532,115,q10641,a,61250
1567149839554,115,q10639,c,61250
1567150008580,116,q1608,b,34000
1567150008608,116,q1609,a,34000
1567150008666,116,q1610,c,34000
1567150157008,117,q1839,c,25333
1567150157078,117,q1840,c,25333
1567150157111,117,q1841,a,25333
1567150293341,118,q1594,c,23333
1567150293448,118,q1593,d,23333
1567150293483,118,q1595,c,23333
1567150546178,119,q10634,b,52000
1567150546179,119,q10635,a,52000
1567150546183,119,q10636,d,52000
1567150546186,119,q10637,a,52000
1567223742508,120,q1513,b,28000
1567223742581,120,q1512,d,28000
1567223742610,120,q1514,b,28000
1567223890087,121,q1801,c,27000
1567223890179,121,q1802,c,27000
1567223890210,121,q1800,b,27000
1567224115747,122,q10648,d,41000
1567224115757,122,q10646,c,41000
1567224115781,122,q10647,b,41000
1567224115788,122,q10649,a,41000
1567224252381,123,q1112,a,5000
1567224350000,124,q1704,a,9000
1567224350126,124,q1706,c,9000
1567224350140,124,q1705,b,9000
1567772903218,125,q1927,b,9000
1567772903729,125,q1926,c,9000
1567772903756,125,q1928,d,9000
1567773032608,126,q1314,b,5000
1567773141577,127,q1561,a,9333
1567773142616,127,q1562,a,9333
1567773142624,127,q1560,a,9333
1567773328581,128,q1241,b,2000
1567773373682,129,q1110,c,2000
1567829736277,130,q11059,a,7000
1567829779814,131,q564,b,5000
1567829879655,132,q1509,a,26000
1567829880081,132,q1511,c,26000
1567829880120,132,q1510,b,26000
1567830012935,133,q3046,b,9666
1567830012983,133,q3047,d,9666
1567830012991,133,q3045,b,9666
1567830087403,134,q17139,a,15000
1574432194251,135,q1737,d,28333
1574432194254,135,q1738,a,28333
1574432194258,135,q1739,d,28333
1574432280339,136,q10051,c,30000
1574432312593,137,q1126,a,4000
1574432436630,138,q1983,d,33333
1574432436630,138,q1984,a,33333
1574432437715,138,q1985,b,33333
1574432496652,138,q1985,b,3000
1574432496811,138,q1984,a,3000
1574432496816,138,q1983,d,3000
1574484727844,139,q1956,d,9333
1574484728051,139,q1958,a,9333
1574484728051,139,q1957,d,9333
1574484791787,139,q1958,a,1333
1574484791792,139,q1957,b,1333
1574484791801,139,q1956,d,1333
1574484934945,140,q1268,b,1000
1574484978996,141,q1175,c,1000
1574485013160,142,q1024,a,2000
1574551578700,143,q1344,c,4000
1574551720306,144,q1855,c,9666
1574551720413,144,q1854,d,9666
1574551720416,144,q1856,b,9666
1574551791255,145,q173,a,2000
1574551889327,146,q1879,a,27000
1574551889415,146,q1878,c,27000
1574551889420,146,q1880,d,27000
1574552080081,147,q1759,d,9666
1574552080184,147,q1760,a,9666
1574552080201,147,q1758,c,9666
1545743689927,1,q5279,b,32000
1545743701110,2,q4750,a,8000
1545743713410,3,q5290,b,10000
1545743797861,4,q6448,b,3000
1545743817614,5,q4103,c,16000
1545743839639,6,q4059,d,19000
1545743861898,7,q4025,b,19000
1545743894129,8,q5775,d,29000
1545743916711,9,q5135,a,20000
1545743929780,10,q6213,b,10000
1545744022682,11,q3935,b,5000
1545744056922,12,q3928,d,9000
1545744095103,13,q4564,a,17000
1545744119058,14,q8803,d,15000
1545744148754,15,q6742,c,14000
1545744220198,16,q5646,b,25000
1545744300353,17,q6074,a,26000
1545744325580,18,q9958,b,15000
1545744405199,19,q5497,a,26000
1545744459311,20,q6335,b,17000
1545744797656,21,q730,c,19000
1545744833449,22,q1379,c,18000
1545744865410,23,q1172,c,19000
1545744916089,24,q295,c,18000
1545744945251,25,q205,a,18000
1545744976618,26,q1188,c,23000
1545745008301,27,q633,c,17000
1545745056511,28,q11261,c,20000
1545745103461,29,q474,b,21000
1545745156705,30,q997,a,18000
1545838673073,31,q6059,d,16000
1545838707244,32,q3692,c,23000
1545838738398,33,q5405,d,11000
1545838801192,34,q10160,d,18000
1545838854119,35,q4559,d,33000
1545838938434,36,q5607,b,12000
1545839006033,37,q6082,b,26000
1545839042051,38,q10206,c,23000
1545839137997,39,q6547,d,28000
1545839179157,40,q4087,b,33000
1545839227223,41,q4914,c,28000
1545839258777,42,q9425,d,22000
1545839269715,43,q4630,a,5000
1545839301521,44,q5733,a,25000
1545839337209,45,q5223,a,9000
1545839369080,46,q8715,b,16000
1545839502809,47,q166,c,23000
1545839533559,48,q111,a,22000
1545839562877,49,q8057,c,23000
1545839592293,50,q11030,c,18000
1545839620855,51,q8096,a,23000
1545849203027,52,q4026,c,30000
1545849247379,53,q4711,a,24000
1545849271506,54,q5061,d,15000
1545849316850,55,q8543,b,16000
1545849332889,56,q4622,a,6000
1545849364982,57,q5393,d,9000
1545849379346,58,q9591,a,7000
1545849406260,59,q10213,d,18000
1545849461160,60,q4535,c,25000
1545849494000,61,q4190,a,26000
1545849510289,62,q5328,a,10000
1545849532471,63,q9497,b,9000
1545849562234,64,q5785,b,23000
1545849588808,65,q9578,c,19000
1545849720081,66,q4471,d,16000
1545849740075,67,q9674,c,13000
1545849809216,68,q4984,c,16000
1545849832692,69,q5330,d,17000
1545849874962,70,q4176,d,5000
1545849915604,71,q8890,d,24000
1545849955418,72,q3790,c,19000
1545849982681,73,q6185,a,17000
1545850045186,74,q5248,d,8000
1545850101933,75,q8994,b,26000
1545850119840,76,q5336,b,8000
1545850146161,77,q4253,d,20000
1545850220940,78,q5854,a,8000
1545850293668,79,q8736,a,9000
1545850335525,80,q5047,b,31000
1545850365194,81,q5648,b,8000
1545850401092,82,q4719,b,4000
1545850425868,83,q9477,b,19000
1545850477524,84,q5062,b,14000
1545850534697,85,q5677,c,24000
1545850564955,86,q4478,b,6000
1545850620584,87,q9829,c,26000
1545850659909,88,q5066,b,21000
1545850705451,89,q6741,b,14000
1545850722037,90,q6022,b,10000
1545850750092,91,q8781,a,22000
1545850799407,92,q3774,d,16000
1545850866938,93,q5742,b,28000
1545850904957,94,q5262,c,31000
1545850997982,95,q9403,b,18000
1545851033150,96,q4083,d,29000
1545851070980,97,q5060,d,18000
1545851112007,98,q5682,d,27000
1545851145405,99,q9892,a,15000
1545851160429,100,q4202,b,7000
1545874274026,101,q6329,c,29000
1545874302233,102,q3909,a,13000
1545874324018,103,q9061,a,15000
